03/28/2006 06:20:00 PM,THEFT,022,75
03/29/2006 09:30:00 PM,MOTOR VEHICLE THEFT,016,17
03/28/2006 06:00:00 AM,THEFT,018,7
03/27/2006 02:29:35 PM,CRIMINAL TRESPASS,024,77
03/27/2006 09:00:00 PM,MOTOR VEHICLE THEFT,009,63
03/28/2006 07:24:00 AM,ASSAULT,022,73
03/30/2006 08:00:00 AM,BURGLARY,017,14
03/31/2006 05:00:00 PM,CRIMINAL DAMAGE,015,25
03/29/2006 01:15:00 PM,ASSAULT,006,71
03/31/2006 09:05:00 AM,OTHER OFFENSE,017,16
03/31/2006 11:00:00 PM,THEFT,004,48
03/31/2006 01:25:00 AM,CRIMINAL DAMAGE,015,25
03/30/2006 09:45:00 AM,CRIMINAL DAMAGE,006,44
02/06/2006 01:50:34 AM,PROSTITUTION,025,20
03/31/2006 10:00:00 PM,BATTERY,015,25
04/01/2006 06:20:00 AM,THEFT,001,33
03/31/2006 02:05:00 AM,CRIMINAL DAMAGE,006,44
03/30/2006 04:00:00 PM,THEFT,001,32
03/31/2006 05:10:00 PM,CRIMINAL DAMAGE,006,44
03/25/2006 10:15:00 PM,BATTERY,006,71
03/31/2006 09:40:00 AM,BATTERY,017,14
03/30/2006 02:50:00 PM,THEFT,007,68
03/31/2006 01:10:00 PM,CRIMINAL DAMAGE,015,25
03/29/2006 07:45:00 PM,CRIMINAL DAMAGE,011,26
03/31/2006 12:10:00 AM,BATTERY,017,14
04/01/2006 12:30:00 AM,THEFT,019,6
03/29/2006 07:30:00 PM,CRIMINAL TRESPASS,015,25
03/31/2006 03:14:00 AM,CRIMINAL DAMAGE,006,71
04/01/2006 04:08:47 AM,BATTERY,001,33
03/31/2006 02:00:00 PM,THEFT,001,35
03/28/2006 07:30:00 AM,BATTERY,006,44
04/01/2006 12:00:00 AM,THEFT,014,22
03/31/2006 11:00:00 PM,MOTOR VEHICLE THEFT,012,24
04/01/2006 05:30:00 AM,THEFT,001,32
04/01/2006 01:30:00 AM,PUBLIC PEACE VIOLATION,016,11
03/31/2006 10:50:00 AM,THEFT,001,32
03/19/2006 05:10:00 PM,CRIMINAL DAMAGE,011,29
03/31/2006 02:30:00 PM,CRIMINAL DAMAGE,008,64
03/07/2006 09:00:00 AM,THEFT,017,16
03/30/2006 12:32:00 AM,BATTERY,018,8
02/17/2006 04:00:00 PM,THEFT,025,19
03/31/2006 03:50:00 PM,BATTERY,004,52
03/21/2006 02:30:00 PM,BURGLARY,006,69
02/06/2006 08:22:40 AM,PROSTITUTION,011,25
03/31/2006 07:30:00 PM,THEFT,009,34
04/01/2006 12:00:00 AM,THEFT,018,7
03/29/2006 03:00:00 PM,BATTERY,006,44
03/31/2006 01:45:00 AM,ROBBERY,008,66
03/31/2006 10:35:00 AM,ROBBERY,017,14
03/30/2006 12:40:00 AM,CRIMINAL DAMAGE,011,26
03/14/2006 06:22:00 PM,DECEPTIVE PRACTICE,018,7
03/31/2006 03:00:00 PM,BATTERY,004,46
02/06/2006 08:20:00 AM,PROSTITUTION,011,25
03/31/2006 12:11:27 PM,BATTERY,015,25
03/29/2006 08:10:00 PM,CRIMINAL TRESPASS,006,44
04/01/2006 03:28:25 AM,CRIMINAL DAMAGE,015,25
10/02/2007 09:30:00 AM,BURGLARY,005,53
09/25/2007 09:35:53 PM,NARCOTICS,005,49
10/02/2007 01:00:00 PM,BURGLARY,017,16
10/02/2007 11:25:43 AM,CRIMINAL DAMAGE,009,61
10/02/2007 07:25:00 PM,BATTERY,010,30
10/02/2007 03:15:00 PM,NARCOTICS,004,46
10/02/2007 11:55:38 AM,BATTERY,007,68
10/01/2007 10:38:00 AM,OTHER OFFENSE,016,76
09/28/2007 11:30:00 PM,BATTERY,007,68
10/02/2007 05:00:00 PM,BATTERY,024,1
06/01/2007 12:00:00 PM,THEFT,018,7
10/02/2007 11:38:08 AM,CRIMINAL TRESPASS,007,67
10/01/2007 06:00:00 PM,PUBLIC PEACE VIOLATION,009,61
09/29/2007 10:58:00 AM,ASSAULT,005,53
10/02/2007 11:30:00 PM,THEFT,005,49
09/27/2007 10:20:00 PM,BATTERY,011,26
10/01/2007 08:55:00 AM,OTHER OFFENSE,008,65
10/02/2007 11:39:22 PM,BATTERY,004,46
09/25/2007 10:12:46 PM,NARCOTICS,005,53
10/02/2007 05:40:00 PM,CRIMINAL DAMAGE,017,14
10/02/2007 04:15:00 AM,BATTERY,010,30
10/01/2007 10:50:00 PM,BATTERY,022,75
09/15/2007 02:30:00 PM,THEFT,001,32
09/29/2007 05:50:00 PM,BATTERY,010,29
09/28/2007 12:50:00 AM,BATTERY,011,23
09/28/2007 06:00:00 PM,BATTERY,007,68
09/24/2007 09:40:00 PM,NARCOTICS,005,49
10/02/2007 09:35:00 PM,INTERFERENCE WITH PUBLIC OFFICER,005,53
